#{"t_start": 1732542272.4983823, "env_id": "sokoban-narrow-v0"}
r,l,t
-13.0,8,221.808846
12.0,7,221.847846
-3.0,5,221.876845
11.0,6,221.915356
-11.0,7,221.964357
15.0,9,222.029872
1.0,8,222.089878
4.0,13,222.180403
0.0,5,222.212928
5.0,8,222.270928
8.0,6,222.305933
4.0,7,222.349443
-6.0,7,222.389443
-2.0,9,222.44696
7.0,5,222.480962
8.0,6,222.524489
5.0,9,222.58949
5.0,7,222.661015
13.0,6,222.709541
0.0,8,222.763539
-6.0,6,222.808054
-2.0,6,222.845053
-3.0,7,222.900066
-9.0,7,222.943576
24.0,6,222.983575
-2.0,6,223.026101
10.0,7,223.07912
8.0,8,223.132985
-17.0,11,223.202994
-6.0,10,223.274509
2.0,7,223.31903
4.0,6,223.356031
4.0,8,223.405043
-8.0,7,223.451084
2.0,6,223.488084
8.0,11,223.558599
-5.0,9,223.647113
-7.0,5,223.68112
-2.0,11,223.754631
-3.0,6,223.790631
-1.0,7,223.845145
1.0,8,223.898151
6.0,8,223.957224
-3.0,6,223.995231
6.0,7,224.038742
6.0,6,224.074742
-11.0,5,224.105754
10.0,6,224.145264
5.0,9,224.211787
17.0,7,224.274786
1.0,10,224.33731
1.0,8,224.383306
-7.0,8,224.438829
1.0,5,224.474827
1.0,6,224.524355
3.0,7,224.577354
-3.0,8,224.634507
6.0,11,224.704512
-1.0,5,224.736024
-4.0,11,224.813539
9.0,6,224.879544
6.0,6,224.927934
-2.0,8,225.456088
8.0,10,225.513603
2.0,5,225.544603
-1.0,8,225.590602
0.0,7,225.630121
-6.0,11,225.714644
13.0,8,225.762643
2.0,7,225.804646
9.0,8,225.852156
-13.0,6,225.894161
2.0,6,225.947672
-4.0,7,226.006676
2.0,7,226.048187
4.0,9,226.105199
1.0,6,226.141709
2.0,13,226.23575
-4.0,5,226.270753
11.0,6,226.304755
7.0,6,226.341908
18.0,6,226.386914
2.0,6,226.426427
2.0,9,226.481427
1.0,6,226.525946
-6.0,12,226.787585
-3.0,9,226.851105
-3.0,6,226.898114
7.0,6,226.943626
-10.0,7,227.034137
-2.0,8,227.083138
9.0,7,227.128659
7.0,6,228.810369
7.0,10,228.883375
-3.0,9,228.9829
27.0,10,229.073443
8.0,5,229.108962
-5.0,8,229.175971
-4.0,6,229.219497
4.0,9,229.286497
-6.0,6,229.337019
2.0,6,229.377021
-1.0,5,229.412548
1.0,7,229.46055
9.0,7,229.520064
15.0,5,229.556068
1.0,6,229.599082
6.0,5,229.634295
6.0,7,229.887765
-1.0,6,229.935181
10.0,9,230.007192
-1.0,8,230.064707
-12.0,13,230.181923
9.0,6,230.234447
-1.0,5,230.269448
2.0,12,230.355978
6.0,6,230.403991
