#{"t_start": 1732753908.3045733, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,11,131.008483
0.0,10,131.030139
-4.0,10,131.059177
0.0,14,131.094328
0.0,13,131.128197
-5.0,23,131.190793
0.0,15,131.229178
-3.0,26,131.302744
1.0,7,131.333769
-2.0,12,131.368979
2.0,7,131.388065
0.0,8,131.408041
-2.0,9,131.429193
-4.0,14,131.465851
-2.0,12,153.804775
0.0,15,153.848941
6.0,9,153.875773
14.0,9,153.900431
0.0,10,153.928976
-2.0,10,153.953435
4.0,25,154.020218
0.0,7,154.046427
7.0,11,154.079317
8.0,7,154.09565
-7.0,11,154.128279
-2.0,8,154.150262
2.0,23,154.200392
0.0,10,154.229088
3.0,9,154.274982
0.0,9,154.301283
6.0,12,154.32835
0.0,13,154.359306
0.0,7,154.380759
-2.0,11,154.410657
7.0,17,154.450548
-2.0,8,154.471427
-3.0,14,154.560277
-2.0,10,154.588863
-3.0,9,154.613048
5.0,18,154.674693
0.0,8,154.699196
-2.0,11,154.730168
4.0,17,154.770145
4.0,11,154.810122
-5.0,10,154.840371
0.0,5,154.848883
-2.0,19,154.904963
10.0,14,154.940574
9.0,18,154.991125
0.0,9,155.019273
-10.0,11,155.044368
-6.0,14,155.108181
2.0,7,155.12598
0.0,14,155.160534
-12.0,12,155.189013
0.0,14,155.228975
-7.0,13,155.260674
0.0,15,155.301339
0.0,16,155.341878
-8.0,16,155.386652
0.0,9,155.410583
5.0,13,155.44454
-1.0,8,155.46671
-5.0,6,155.483589
5.0,12,155.511912
2.0,8,155.529268
0.0,6,155.619051
-1.0,10,155.719817
0.0,16,155.788959
-5.0,12,155.820157
2.0,10,155.860515
-2.0,10,155.889033
2.0,11,155.918014
9.0,11,155.948344
4.0,17,155.992429
-5.0,9,156.018922
7.0,14,156.053122
2.0,9,156.109191
0.0,13,156.14037
3.0,11,156.270566
0.0,15,156.310537
-6.0,6,156.328269
3.0,8,156.348125
2.0,11,156.374536
-6.0,9,156.401279
3.0,8,156.424175
-2.0,13,156.448834
0.0,13,156.48022
-3.0,16,156.538001
0.0,12,156.560574
4.0,12,156.59398
-2.0,20,156.649057
5.0,10,156.677425
3.0,10,156.703359
3.0,9,156.730371
-3.0,12,156.76226
0.0,12,156.806872
5.0,20,156.853325
0.0,11,156.88256
8.0,9,156.900492
3.0,14,156.941096
0.0,8,156.966501
-3.0,16,157.01064
-1.0,12,157.038058
-2.0,10,157.06327
0.0,10,157.09551
4.0,9,157.111337
0.0,8,157.137289
-3.0,18,157.195835
-2.0,5,157.213879
0.0,10,157.259289
7.0,9,157.291592
5.0,12,157.318402
-2.0,13,157.349137
-4.0,12,157.382781
0.0,9,157.401452
3.0,11,157.433461
-8.0,12,157.466611
-3.0,10,157.498996
-2.0,7,157.514333
4.0,11,157.550138
-2.0,19,157.599374
-1.0,8,157.619243
-3.0,13,157.650231
-2.0,10,157.683367
3.0,22,157.740158
3.0,13,157.773195
-8.0,13,157.804507
-7.0,18,157.853417
-2.0,13,157.930331
4.0,7,157.950373
11.0,8,157.970403
0.0,6,157.989025
-5.0,17,158.095049
4.0,18,158.172907
4.0,12,158.203237
-1.0,12,158.230163
1.0,9,158.254314
-5.0,6,158.270373
1.0,12,158.300435
-2.0,13,158.330547
2.0,8,158.348917
3.0,16,158.397448
5.0,8,158.416785
0.0,6,158.429204
8.0,8,158.449143
-9.0,24,158.519191
-7.0,11,158.551965
-2.0,9,158.571982
8.0,12,158.608275
2.0,8,158.638867
-6.0,14,158.680036
12.0,14,158.720619
10.0,8,158.740599
3.0,16,158.780402
9.0,5,158.798262
1.0,19,158.859166
-3.0,11,158.886773
-2.0,12,158.920988
8.0,12,158.958155
0.0,9,158.979372
5.0,8,159.006785
0.0,13,159.044163
0.0,7,159.060321
2.0,12,159.110952
0.0,10,159.140417
-5.0,16,159.279181
-6.0,10,159.301471
-2.0,7,159.320434
0.0,9,159.353416
-2.0,6,159.368963
2.0,18,159.416876
4.0,8,159.433233
-4.0,21,159.494449
10.0,9,159.51356
2.0,9,159.538009
7.0,11,159.563459
-7.0,15,159.598971
5.0,12,159.63288
3.0,14,159.668043
2.0,5,159.680279
2.0,14,159.721162
4.0,14,159.756317
7.0,11,159.780535
-7.0,15,159.820423
3.0,6,159.839997
4.0,7,159.85022
9.0,8,159.870176
7.0,20,159.969154
1.0,20,160.020385
-1.0,10,182.451631
-3.0,7,182.481977
-8.0,18,182.537983
7.0,9,182.558908
-5.0,12,182.588378
1.0,17,182.630024
-7.0,10,182.661913
6.0,10,182.680187
0.0,9,182.706076
1.0,12,182.73822
2.0,21,182.790027
-2.0,19,182.861181
-1.0,21,182.912179
1.0,9,182.930219
10.0,13,182.970542
0.0,6,182.987151
-6.0,10,183.01215
-2.0,13,183.04403
0.0,9,183.071002
1.0,14,183.100598
0.0,13,183.140502
2.0,17,183.179123
2.0,8,183.20317
8.0,8,183.219237
7.0,9,183.248253
-2.0,7,183.260459
6.0,10,183.290271
-4.0,5,183.308827
1.0,9,183.335488
2.0,16,183.37271
5.0,13,183.473373
2.0,8,183.491553
3.0,6,183.509042
2.0,10,183.538922
4.0,20,183.589002
0.0,9,183.615424
1.0,13,183.648814
12.0,11,183.709097
-3.0,16,183.75805
0.0,12,183.784813
-4.0,17,183.830218
1.0,13,183.86382
5.0,11,183.900351
-4.0,30,183.96992
-5.0,16,184.040401
-2.0,18,184.088162
-6.0,9,184.108918
-2.0,11,184.15157
7.0,10,184.175774
0.0,11,184.202946
-11.0,11,184.230263
-1.0,23,184.308933
2.0,9,184.330287
-1.0,24,184.397129
-10.0,16,184.433099
1.0,22,184.57889
5.0,10,184.611329
-4.0,15,184.659284
-2.0,15,184.689244
1.0,8,184.713492
10.0,10,184.739123
1.0,11,184.770526
-2.0,10,184.800779
2.0,13,184.838928
1.0,13,184.869731
3.0,16,184.910261
6.0,10,184.933083
2.0,10,184.959241
5.0,12,185.009139
-5.0,9,185.036448
7.0,10,185.068367
-3.0,6,185.083185
0.0,20,185.138828
2.0,9,185.160562
0.0,9,185.190952
3.0,12,185.220206
2.0,11,185.278878
0.0,7,185.302825
3.0,8,185.330227
-3.0,12,185.453202
-9.0,11,185.48184
-11.0,17,185.532526
0.0,17,185.579162
1.0,13,185.613278
-2.0,7,185.629137
3.0,13,185.701
2.0,45,185.830273
-3.0,6,185.868349
5.0,8,185.899997
11.0,9,185.921086
-2.0,13,185.960388
2.0,19,186.008427
-2.0,14,186.039236
1.0,16,186.079072
0.0,17,186.228885
8.0,10,186.260722
7.0,14,186.326476
0.0,9,186.348988
6.0,7,186.370211
1.0,16,186.459006
7.0,10,186.496582
7.0,11,186.52154
4.0,16,186.558068
-8.0,15,186.5983
0.0,14,186.629078
2.0,19,186.669014
-7.0,11,186.710209
5.0,10,186.735227
-2.0,10,186.759161
8.0,11,186.784662
2.0,20,186.8404
-6.0,11,186.869575
-3.0,9,186.893442
1.0,10,186.921934
-3.0,8,186.94073
-1.0,22,186.998823
3.0,14,187.042468
-7.0,8,187.083111
0.0,7,187.103127
7.0,12,187.132963
-3.0,16,187.180426
0.0,21,187.269308
-9.0,20,187.319292
0.0,24,187.378066
0.0,15,187.410225
-6.0,13,187.446738
4.0,10,187.469007
0.0,9,187.493791
-3.0,14,187.531341
3.0,15,187.56048
0.0,11,187.600537
4.0,7,187.620917
-2.0,18,187.663407
10.0,12,187.79921
17.0,17,187.841762
4.0,10,187.865665
2.0,9,187.885293
1.0,8,187.907273
9.0,15,187.9501
-2.0,7,187.958874
7.0,13,187.998203
