#{"t_start": 1731951856.666425, "env_id": "sokoban-narrow-v0"}
r,l,t
-1.0,6,14.615494
-3.0,10,14.62954
3.0,10,14.64074
-8.0,8,14.648788
4.0,8,14.659337
-4.0,7,14.66739
14.0,9,14.676254
-7.0,6,14.682783
8.0,11,14.693949
1.0,9,14.702925
-4.0,6,14.709034
1.0,9,14.717933
11.0,8,14.724978
8.0,7,14.733996
7.0,8,14.742502
-3.0,7,14.749015
-7.0,6,14.756025
-2.0,5,14.761025
-7.0,7,14.768038
27.0,3,14.77855
-1.0,5,14.787958
5.0,5,14.795978
2.0,13,14.816565
16.0,6,14.825609
-7.0,6,14.834663
7.0,5,14.842695
-8.0,7,14.852747
3.0,8,14.86413
-2.0,10,14.875298
3.0,11,14.885311
1.0,10,14.895339
12.0,8,14.904366
-7.0,7,14.910872
-4.0,6,14.916883
-7.0,5,14.922888
-6.0,12,14.936905
21.0,11,15.006031
2.0,8,15.01656
11.0,5,15.025585
-8.0,7,15.034065
-3.0,6,15.04212
10.0,7,15.049649
-9.0,6,15.056664
-6.0,9,15.085072
-11.0,5,15.092566
4.0,5,15.097572
0.0,5,15.102587
2.0,6,15.108595
-11.0,9,15.14262
-8.0,9,15.153655
-5.0,6,15.162729
11.0,7,15.171742
5.0,6,15.177766
-1.0,5,15.18278
-8.0,6,15.189187
0.0,6,15.194826
13.0,6,15.200826
2.0,9,15.208838
-6.0,7,15.216376
-3.0,7,15.225415
3.0,6,15.232932
-16.0,6,15.244474
-8.0,6,15.251987
2.0,9,15.260357
8.0,6,15.26742
-1.0,6,15.27343
11.0,6,15.279974
7.0,6,15.285986
-6.0,12,15.297002
-9.0,8,15.305017
-5.0,11,15.315632
-2.0,8,15.325648
11.0,7,15.334012
-3.0,10,15.344721
-4.0,8,15.354088
6.0,7,15.361094
8.0,8,15.368606
-8.0,7,15.375648
29.0,8,15.382666
1.0,8,15.390106
11.0,6,15.395618
5.0,9,15.403644
4.0,7,15.410675
5.0,7,15.416703
7.0,7,15.423782
8.0,6,15.429852
0.0,5,15.433909
3.0,6,15.460021
7.0,7,15.467033
-1.0,7,15.475544
-6.0,10,15.484563
10.0,6,15.490562
-4.0,8,15.49859
6.0,6,15.505626
-11.0,11,15.519667
14.0,5,15.545734
-4.0,6,15.555756
1.0,5,15.56382
-11.0,9,15.579848
-9.0,8,15.590875
12.0,8,15.60456
-12.0,7,15.616339
10.0,7,15.628365
8.0,8,15.644425
-4.0,10,15.661964
-3.0,10,15.678258
5.0,6,15.687282
13.0,6,15.69732
11.0,9,15.709343
-1.0,6,15.716867
9.0,6,15.72591
-6.0,6,15.73393
4.0,9,15.745988
8.0,8,15.757005
1.0,7,15.767025
9.0,6,15.774535
-6.0,6,15.782586
-8.0,7,15.79261
7.0,6,15.799623
-9.0,5,15.815402
-9.0,7,15.823412
-11.0,8,15.833426
6.0,10,15.844445
3.0,7,15.850446
5.0,9,15.865488
0.0,5,15.873044
-4.0,6,15.880304
-1.0,12,15.898316
0.0,6,15.907222
19.0,12,15.91914
-8.0,6,15.930654
5.0,9,15.942717
-4.0,6,15.949741
-3.0,8,15.961773
-2.0,7,15.972557
-4.0,9,15.983625
6.0,8,15.994033
4.0,6,16.004596
9.0,10,16.017677
7.0,7,16.027719
5.0,6,16.036748
-6.0,12,16.052796
-2.0,5,16.059812
6.0,11,16.074876
14.0,7,16.084889
-3.0,8,16.094906
-10.0,10,16.108926
9.0,6,16.138417
12.0,7,16.149445
-6.0,8,16.159492
11.0,7,16.170386
0.0,9,16.181932
4.0,5,16.187534
5.0,8,16.196032
7.0,6,16.202548
-17.0,5,16.212095
-6.0,8,16.22457
-2.0,11,16.237045
-4.0,6,16.246619
-7.0,5,16.252619
3.0,5,16.258674
-12.0,8,16.268701
7.0,6,16.280202
-4.0,8,16.290373
-2.0,8,16.299411
9.0,7,16.311078
-7.0,5,16.319628
2.0,5,16.32568
-5.0,6,16.333702
-7.0,11,16.346741
-5.0,5,16.352248
0.0,8,16.359774
-5.0,7,16.366801
-17.0,6,16.373824
-16.0,5,16.382848
-18.0,9,16.455876
-9.0,6,16.464906
-10.0,6,16.472924
8.0,8,16.482447
-4.0,10,16.495601
1.0,7,16.504654
4.0,12,16.519204
7.0,6,16.527243
-2.0,6,16.533259
4.0,5,16.539268
14.0,7,16.5453
-2.0,6,16.551806
-1.0,6,16.557331
-5.0,5,16.563354
-7.0,9,16.57187
7.0,6,16.578393
0.0,5,16.583416
-4.0,6,16.594453
-7.0,6,16.601979
-5.0,7,16.610007
16.0,8,16.619533
3.0,8,19.528035
-3.0,7,19.536544
-10.0,7,19.543563
-6.0,7,19.549565
-1.0,7,19.558585
5.0,10,19.578654
-7.0,10,19.588738
-12.0,6,19.595752
-1.0,6,19.603841
0.0,8,19.612283
5.0,6,19.618803
15.0,5,19.624242
2.0,9,19.633798
4.0,9,19.647811
1.0,7,19.657831
0.0,5,19.662837
3.0,6,19.668843
2.0,6,19.674857
10.0,6,19.680854
11.0,8,19.689864
-8.0,5,19.696883
7.0,6,19.703888
0.0,9,19.714295
15.0,7,19.72192
6.0,8,19.72896
-3.0,9,19.73697
4.0,12,19.747984
-3.0,6,19.754309
2.0,9,19.762497
0.0,5,19.767006
13.0,7,19.774465
-6.0,8,19.78253
-2.0,7,19.790548
-9.0,12,19.804645
-1.0,6,19.812672
6.0,9,19.827714
3.0,9,19.842597
-4.0,11,19.862151
11.0,15,19.89232
-3.0,6,19.90235
-1.0,7,19.913407
2.0,6,19.92644
-5.0,9,19.946031
9.0,10,19.964587
9.0,5,19.978628
10.0,6,19.990682
4.0,13,20.021801
-3.0,9,20.039904
12.0,7,20.054946
-14.0,7,20.066975
7.0,7,20.07999
6.0,6,20.095038
-6.0,6,20.106559
1.0,7,20.115101
2.0,8,20.123608
11.0,7,20.130612
3.0,10,20.142656
6.0,8,20.150666
6.0,5,20.156688
-5.0,8,20.165702
-4.0,11,20.177772
7.0,7,20.185785
-2.0,10,20.195804
3.0,11,20.206821
-5.0,7,20.214334
3.0,10,20.224355
5.0,6,20.230354
3.0,6,20.237375
-6.0,8,20.245284
0.0,14,20.257864
0.0,9,20.267264
-8.0,8,20.280903
-2.0,9,20.290254
7.0,7,20.310965
-2.0,8,20.320493
-2.0,5,20.327392
-2.0,5,20.334088
0.0,9,20.344599
5.0,6,20.350598
3.0,13,20.365943
4.0,10,20.377409
3.0,8,20.386134
10.0,6,20.393955
-1.0,8,20.40866
-2.0,6,20.414275
-1.0,6,20.419192
7.0,6,20.425705
5.0,7,20.432208
-1.0,8,20.438717
-7.0,7,20.445733
-2.0,6,20.451733
16.0,9,20.459746
2.0,8,20.466759
-6.0,8,20.474136
8.0,10,20.482779
2.0,11,20.492794
-5.0,10,20.501801
0.0,7,20.509812
0.0,9,20.51933
4.0,6,20.526342
9.0,5,20.531897
10.0,9,20.540366
9.0,6,20.547825
10.0,8,20.556852
-4.0,9,20.564869
4.0,7,20.570868
1.0,9,20.578887
0.0,8,20.58701
18.0,8,20.595033
-4.0,6,20.660718
5.0,5,20.667763
16.0,8,20.68281
-14.0,5,20.691826
-2.0,9,20.715502
8.0,9,20.732588
2.0,15,20.757698
6.0,5,20.765717
5.0,10,20.779957
-2.0,12,20.80364
-3.0,6,20.812697
3.0,9,20.82516
-6.0,6,20.831676
3.0,14,20.846271
-3.0,6,20.852776
3.0,11,20.864313
-3.0,10,20.875953
0.0,8,20.88396
8.0,8,20.892595
8.0,10,20.903971
-3.0,6,20.910626
7.0,7,20.920147
1.0,7,20.928655
3.0,6,20.935665
10.0,7,20.943954
-1.0,9,20.95469
1.0,5,20.960686
3.0,7,20.968695
-2.0,5,20.974706
12.0,9,20.984722
5.0,11,20.997732
-2.0,15,21.013752
14.0,8,21.021762
-3.0,8,21.029272
-3.0,9,21.038832
11.0,12,21.052842
3.0,9,21.062852
-7.0,7,21.07688
2.0,9,21.085883
8.0,7,21.093892
2.0,7,21.102403
7.0,8,21.110913
3.0,7,21.118444
-4.0,5,21.122956
1.0,8,21.130142
3.0,6,21.138657
-6.0,6,21.145155
-2.0,6,21.151153
5.0,7,21.15968
-3.0,7,21.17071
4.0,8,21.182742
-5.0,6,21.19075
-6.0,7,21.198764
1.0,9,21.208144
18.0,8,21.218176
-1.0,6,21.226197
6.0,6,21.233207
-2.0,5,21.240278
12.0,8,21.250276
-3.0,6,21.257855
2.0,7,21.266868
9.0,8,21.276884
-16.0,10,21.289899
7.0,8,21.299915
9.0,7,21.308004
10.0,9,21.339243
-9.0,5,21.34542
1.0,5,21.351866
-9.0,12,21.364531
-4.0,7,21.372703
5.0,7,21.380239
9.0,10,21.394367
4.0,7,21.405401
-12.0,8,21.415752
-6.0,5,21.422762
2.0,8,21.443802
9.0,10,21.455851
1.0,9,21.468868
2.0,9,21.479947
-5.0,8,21.489684
9.0,9,21.503001
6.0,6,21.512943
0.0,10,21.523018
12.0,8,21.533538
5.0,10,21.547577
3.0,6,21.555603
-2.0,9,21.569636
-3.0,7,21.579717
-8.0,5,21.586162
10.0,6,21.592696
2.0,7,21.602208
5.0,8,21.613746
7.0,7,21.620323
2.0,7,21.62998
10.0,5,21.637998
-5.0,8,21.651011
8.0,9,21.662999
-7.0,9,21.67803
2.0,6,21.693614
-2.0,12,21.714264
-17.0,7,21.72803
8.0,10,21.756994
7.0,12,21.782559
10.0,6,21.796666
10.0,11,21.817701
-4.0,5,21.827719
-2.0,5,21.834701
7.0,8,21.844141
2.0,5,21.853666
-1.0,7,21.865688
1.0,7,21.876711
13.0,8,21.894331
-2.0,8,21.90997
-9.0,8,21.924584
-2.0,10,21.972742
2.0,9,21.984796
-7.0,6,21.991796
2.0,14,22.007864
5.0,7,22.02002
0.0,9,22.032561
-3.0,7,22.040576
6.0,6,22.049781
7.0,5,22.061004
-7.0,9,22.070041
1.0,12,22.083606
0.0,9,22.094703
10.0,7,22.10221
10.0,11,22.184991
1.0,6,22.196044
-7.0,7,22.209561
0.0,8,22.222606
-8.0,7,22.233704
4.0,6,22.242728
10.0,11,22.255794
9.0,7,22.263832
-1.0,8,22.274239
0.0,6,22.281873
0.0,9,22.292922
0.0,6,22.30094
8.0,7,22.314974
4.0,8,22.323511
3.0,9,22.334566
2.0,5,22.340575
0.0,6,22.348628
-5.0,8,22.358674
10.0,8,22.367702
-2.0,8,22.376743
5.0,9,22.387773
7.0,11,22.399808
-4.0,8,22.407844
0.0,6,22.413887
3.0,9,25.516885
0.0,7,25.529545
-3.0,6,25.543677
11.0,7,25.555727
17.0,7,25.567753
-8.0,17,25.600363
6.0,7,25.611907
15.0,5,25.61997
3.0,7,25.627986
-3.0,6,25.63672
4.0,9,25.648755
9.0,9,25.661947
14.0,5,25.669307
5.0,7,25.677327
11.0,7,25.688373
5.0,6,25.696388
-3.0,8,25.709339
6.0,7,25.718625
4.0,8,25.72822
-3.0,6,25.736979
-8.0,6,25.745688
6.0,9,25.765667
4.0,9,25.780684
-9.0,5,25.787702
18.0,7,25.797766
-9.0,9,25.808809
-1.0,8,25.81804
0.0,1,25.828309
7.0,7,25.840247
9.0,9,25.854833
3.0,7,25.86896
7.0,10,25.883995
2.0,6,25.892002
-5.0,7,25.900706
14.0,7,25.90888
10.0,11,25.925627
-2.0,8,25.934676
19.0,9,25.946694
14.0,12,25.961745
2.0,13,25.980937
3.0,6,25.989958
8.0,7,25.999685
-4.0,9,26.012549
1.0,8,26.023581
11.0,7,26.034617
8.0,9,26.050677
7.0,9,26.065314
1.0,8,26.080142
-4.0,6,26.090432
6.0,9,26.109562
0.0,8,26.121117
4.0,6,26.132138
6.0,9,26.144743
-6.0,7,26.1546
12.0,8,26.164636
9.0,8,26.175141
2.0,9,26.188261
11.0,12,26.206154
6.0,7,26.217152
4.0,8,26.229244
10.0,7,26.239243
-1.0,11,26.261243
-2.0,6,26.269243
1.0,5,26.278248
1.0,8,26.298251
-3.0,7,26.311248
-3.0,7,26.319303
-3.0,6,26.328302
0.0,8,26.342299
7.0,5,26.349297
2.0,9,26.3783
-8.0,7,26.390298
1.0,13,26.411312
8.0,6,26.418831
7.0,7,26.428846
-7.0,11,26.446836
0.0,9,26.460836
-5.0,10,26.474839
0.0,10,26.489841
-7.0,5,26.497841
-5.0,7,26.511844
4.0,7,26.524357
-1.0,9,26.558262
15.0,6,26.583779
3.0,7,26.599446
7.0,11,26.621484
15.0,7,26.634491
0.0,6,26.645492
-12.0,10,26.662494
7.0,8,26.67549
7.0,10,26.69849
0.0,10,26.713504
-16.0,5,26.722016
5.0,17,26.745044
0.0,7,26.754045
12.0,6,26.763044
-14.0,6,26.772045
5.0,6,26.780044
12.0,10,26.792045
-7.0,6,26.799044
6.0,7,26.808047
1.0,7,26.817048
0.0,6,26.825279
3.0,5,26.831805
5.0,8,26.897807
1.0,5,26.903814
3.0,8,26.914815
-3.0,8,26.924828
4.0,10,26.936827
19.0,6,26.944831
-3.0,7,26.953832
-1.0,8,26.962836
0.0,5,26.967835
-3.0,12,26.980832
7.0,9,26.990831
6.0,6,26.99783
-3.0,10,27.010849
2.0,7,27.020374
10.0,6,27.037372
10.0,7,27.046374
1.0,9,27.057372
6.0,11,27.068373
-5.0,10,27.080372
